x,y,distance,angle,is_header,is_volley,is_big_chance,is_penalty,is_free_kick,defenders_in_cone,gk_set,centrality,goal,dist_angle,match_id,competition
110.1,55.7,18.561,0.2366,0,0,0,0,0,0,1,0.607,0,4.391,3857259,WC 2022
95.2,48.2,26.12,0.2894,0,0,0,0,0,3,1,0.795,0,7.56,3857259,WC 2022
94.0,24.8,30.117,0.2293,0,0,0,0,0,2,1,0.62,0,6.907,3857259,WC 2022
105.1,38.3,14.997,0.5185,0,0,0,0,0,3,1,0.957,0,7.776,3857259,WC 2022
103.3,13.7,31.154,0.1391,0,0,0,0,1,8,1,0.343,0,4.332,3857259,WC 2022
92.3,33.6,28.43,0.2727,0,1,0,0,0,2,1,0.84,0,7.754,3857259,WC 2022
110.0,29.6,14.428,0.3945,0,0,0,0,0,0,1,0.74,0,5.692,3857283,WC 2022
95.2,30.1,26.703,0.2773,0,1,0,0,0,6,1,0.753,0,7.405,3857283,WC 2022
114.6,38.6,5.579,1.2341,1,0,1,0,0,1,1,0.965,0,6.885,3857283,WC 2022
101.1,27.4,22.715,0.2937,0,0,0,0,0,2,1,0.685,0,6.671,3857283,WC 2022
88.5,52.0,33.708,0.2213,0,0,0,0,0,3,1,0.7,0,7.459,3857283,WC 2022
106.0,49.7,17.032,0.3879,0,1,0,0,0,2,1,0.757,0,6.607,3857283,WC 2022
109.4,56.3,19.444,0.2301,0,0,0,0,0,1,1,0.593,0,4.473,3857283,WC 2022
94.1,42.1,25.985,0.3045,0,0,0,0,0,3,1,0.948,0,7.913,3857283,WC 2022
112.6,6.7,34.112,0.0515,0,0,0,0,1,3,1,0.168,0,1.758,3857283,WC 2022
95.2,48.1,26.089,0.2901,0,0,0,0,0,3,1,0.797,0,7.568,3857283,WC 2022
104.9,58.7,24.035,0.2118,0,0,0,0,0,2,1,0.532,0,5.092,3857283,WC 2022
111.4,40.8,8.637,0.8653,1,0,1,0,0,5,1,0.98,0,7.474,3857283,WC 2022
106.6,22.0,22.44,0.2164,0,0,0,0,0,3,1,0.55,0,4.857,3857283,WC 2022
87.4,35.3,32.937,0.2393,0,0,0,0,0,4,1,0.882,0,7.883,3857283,WC 2022
97.9,37.7,22.219,0.3545,0,0,0,0,0,4,1,0.943,0,7.876,3857283,WC 2022
87.6,38.2,32.45,0.2449,0,0,0,0,0,2,1,0.955,0,7.948,3857283,WC 2022
118.0,36.4,4.118,1.5109,0,0,1,0,0,0,1,0.91,1,6.222,3857283,WC 2022
109.1,37.6,11.161,0.6767,1,0,1,0,0,5,1,0.94,0,7.552,3857283,WC 2022
116.6,28.9,11.609,0.2251,0,0,0,0,0,0,1,0.722,0,2.614,3857283,WC 2022
110.3,46.8,11.846,0.558,0,0,1,0,0,2,1,0.83,1,6.61,3857283,WC 2022
108.1,40.1,11.9,0.6485,0,0,0,1,0,0,0,0.997,1,7.717,3857286,WC 2022
96.5,46.4,24.356,0.3149,0,0,0,0,0,2,1,0.84,0,7.669,3857286,WC 2022
109.6,38.0,10.591,0.7133,1,0,1,0,0,1,1,0.95,1,7.554,3857286,WC 2022
88.4,22.4,36.171,0.1932,0,0,0,0,0,2,1,0.56,0,6.987,3857286,WC 2022
113.0,43.7,7.918,0.8758,1,0,1,0,0,0,1,0.907,0,6.934,3857286,WC 2022
91.7,61.5,35.541,0.1796,0,0,0,0,0,2,1,0.463,0,6.382,3857286,WC 2022
101.9,32.3,19.67,0.3722,0,0,0,0,0,1,1,0.807,0,7.321,3857286,WC 2022
106.5,47.5,15.443,0.4519,1,0,0,0,0,1,1,0.812,0,6.979,3857286,WC 2022
92.1,23.1,32.619,0.2098,0,0,0,0,0,2,1,0.578,0,6.845,3857286,WC 2022
100.2,55.2,24.962,0.2552,0,1,0,0,0,0,1,0.62,0,6.371,3857286,WC 2022
112.3,37.4,8.127,0.8885,1,0,1,0,0,2,1,0.935,0,7.221,3857286,WC 2022
104.5,44.5,16.14,0.4694,0,0,0,0,0,2,1,0.887,0,7.575,3857300,WC 2022
108.0,40.0,12.0,0.6435,0,0,0,1,0,0,0,1.0,1,7.722,3857300,WC 2022
98.4,20.2,29.302,0.2023,0,0,0,0,0,3,1,0.505,0,5.927,3857300,WC 2022
113.2,33.8,9.202,0.6699,1,0,1,0,0,4,1,0.845,0,6.164,3857300,WC 2022
101.1,41.8,18.986,0.4136,0,1,0,0,0,6,1,0.955,0,7.853,3857300,WC 2022
108.0,29.6,15.88,0.3861,0,0,0,0,0,1,1,0.74,1,6.131,3857300,WC 2022
104.9,54.1,20.66,0.286,0,0,0,0,0,2,1,0.647,0,5.908,3857300,WC 2022
102.4,25.3,22.931,0.2694,0,0,0,0,0,2,1,0.633,1,6.179,3857300,WC 2022
111.1,39.9,8.901,0.8447,0,0,1,0,0,2,1,0.997,0,7.518,3857300,WC 2022
116.1,37.2,4.801,1.3486,0,0,1,0,0,0,1,0.93,0,6.475,3857300,WC 2022
116.5,31.1,9.563,0.3553,1,0,0,0,0,1,1,0.778,0,3.398,3857300,WC 2022
111.4,54.4,16.773,0.2537,0,0,0,0,0,0,1,0.64,0,4.256,3857300,WC 2022
86.7,57.3,37.526,0.1891,0,1,0,0,0,1,1,0.568,0,7.095,3857300,WC 2022
108.2,39.6,11.807,0.653,1,0,1,0,0,5,1,0.99,0,7.71,3857300,WC 2022
92.8,47.1,28.111,0.274,0,0,0,0,1,4,1,0.823,0,7.702,3857300,WC 2022
113.6,32.2,10.09,0.538,1,0,1,0,0,1,1,0.805,0,5.428,3857300,WC 2022
109.5,37.8,10.728,0.7032,1,0,1,0,0,5,1,0.945,0,7.544,3857300,WC 2022
112.5,33.2,10.124,0.6065,1,0,1,0,0,1,1,0.83,0,6.14,3857300,WC 2022
111.9,44.7,9.365,0.7349,0,0,1,0,0,2,1,0.882,0,6.882,3857299,WC 2022
96.7,49.1,25.014,0.2967,0,0,0,0,0,5,1,0.772,0,7.422,3857299,WC 2022
114.5,47.9,9.626,0.5211,1,0,1,0,0,3,1,0.802,0,5.016,3857299,WC 2022
95.7,54.9,28.504,0.2394,0,0,0,0,0,5,1,0.628,0,6.824,3857299,WC 2022
115.4,30.4,10.645,0.3615,1,0,0,0,0,1,1,0.76,0,3.848,3857299,WC 2022
115.5,37.9,4.966,1.3347,0,1,1,0,0,1,1,0.948,1,6.628,3857299,WC 2022
113.1,41.8,7.131,1.0077,1,0,1,0,0,0,1,0.955,1,7.185,3857299,WC 2022
100.6,20.0,27.863,0.2013,0,0,0,0,0,4,1,0.5,0,5.61,3857299,WC 2022
118.3,36.2,4.163,1.4733,1,0,1,0,0,1,1,0.905,0,6.133,3857299,WC 2022
104.8,52.1,19.428,0.3245,0,0,0,0,0,2,1,0.698,0,6.305,3857299,WC 2022
111.6,36.7,9.025,0.7986,1,0,1,0,0,2,1,0.918,0,7.207,3857299,WC 2022
112.6,38.4,7.571,0.9614,1,0,1,0,0,0,1,0.96,1,7.279,3857299,WC 2022
115.5,43.7,5.826,1.1085,1,0,1,0,0,2,1,0.907,1,6.458,3857299,WC 2022
109.2,32.5,13.149,0.5034,0,0,0,0,0,2,1,0.812,0,6.619,3857299,WC 2022
108.4,48.6,14.44,0.4492,0,0,0,0,0,1,1,0.785,1,6.486,3857299,WC 2022
90.9,45.4,29.597,0.2644,0,0,0,0,1,7,1,0.865,0,7.825,3857299,WC 2022
110.9,29.2,14.123,0.3778,0,0,0,0,0,3,1,0.73,0,5.335,3857299,WC 2022
114.2,56.1,17.113,0.1661,0,0,0,0,0,1,1,0.597,0,2.842,3857299,WC 2022
112.0,30.1,12.728,0.4131,0,1,0,0,0,3,1,0.753,0,5.258,3857299,WC 2022
96.1,40.1,23.9,0.3316,0,1,0,0,0,4,1,0.997,0,7.926,3857299,WC 2022
107.7,23.5,20.58,0.2369,0,0,0,0,0,5,1,0.588,0,4.876,3857299,WC 2022
112.0,33.2,10.5,0.5966,1,0,1,0,0,3,1,0.83,0,6.264,3857299,WC 2022
109.6,28.5,15.505,0.355,0,0,0,0,0,2,1,0.713,0,5.505,3857299,WC 2022
103.6,37.6,16.575,0.4693,0,0,0,0,0,7,1,0.94,0,7.779,3857299,WC 2022
113.0,49.3,11.64,0.4383,1,0,1,0,0,3,1,0.768,0,5.101,3857299,WC 2022
111.6,23.1,18.872,0.195,0,0,0,0,0,1,1,0.578,0,3.681,3857299,WC 2022
98.5,56.8,27.285,0.2319,0,0,0,0,0,4,1,0.58,0,6.326,3857299,WC 2022
83.8,54.1,38.849,0.1916,0,0,0,0,0,4,1,0.647,0,7.442,3857299,WC 2022
101.8,36.6,18.515,0.4191,0,0,0,0,0,4,1,0.915,0,7.76,3857293,WC 2022
108.0,40.0,12.0,0.6435,0,0,0,1,0,0,0,1.0,0,7.722,3857293,WC 2022
106.8,29.0,17.183,0.3615,0,0,0,0,0,1,1,0.725,0,6.212,3857293,WC 2022
108.6,33.4,13.173,0.5248,0,0,0,0,0,2,1,0.835,0,6.913,3857293,WC 2022
118.0,42.7,3.36,1.8571,1,0,1,0,0,0,1,0.932,1,6.24,3857293,WC 2022
110.8,31.2,12.731,0.4667,0,1,0,0,0,1,1,0.78,1,5.942,3857293,WC 2022
94.7,45.8,25.956,0.2985,0,0,0,0,0,1,1,0.855,0,7.749,3857293,WC 2022
106.5,42.5,13.73,0.5594,1,0,0,0,0,3,1,0.938,0,7.68,3857293,WC 2022
104.7,50.8,18.728,0.3506,0,1,0,0,0,2,1,0.73,0,6.565,3857293,WC 2022
107.5,33.2,14.23,0.4922,0,0,0,0,0,2,1,0.83,0,7.004,3857293,WC 2022
92.5,22.5,32.596,0.2072,0,1,0,0,0,3,1,0.562,0,6.754,3857293,WC 2022
93.0,21.1,32.958,0.1992,0,0,0,0,0,3,1,0.528,0,6.564,3857293,WC 2022
95.7,47.2,25.344,0.301,0,0,0,0,0,3,1,0.82,0,7.627,3857293,WC 2022
59.0,4.0,70.831,0.0973,0,0,0,0,0,1,1,0.1,0,6.89,3857293,WC 2022
109.6,28.0,15.88,0.3387,0,0,0,0,0,0,1,0.7,0,5.379,3857293,WC 2022
96.8,42.8,23.368,0.3368,0,0,0,0,0,4,1,0.93,0,7.87,3857293,WC 2022
108.0,43.6,12.528,0.5979,0,1,0,0,0,2,1,0.91,0,7.491,3857293,WC 2022
93.0,49.4,28.59,0.2633,0,0,0,0,0,1,1,0.765,0,7.527,3857293,WC 2022
99.5,50.6,23.078,0.3074,0,0,0,0,0,1,1,0.735,0,7.094,3857293,WC 2022
108.8,43.0,11.595,0.6476,0,0,1,0,0,1,1,0.925,0,7.509,3857293,WC 2022
91.4,33.9,29.243,0.2662,0,0,0,0,1,7,1,0.847,0,7.784,3857293,WC 2022
112.4,45.9,9.621,0.6711,0,1,1,0,0,0,1,0.853,0,6.457,3857291,WC 2022
102.5,40.7,17.514,0.4488,0,0,0,0,0,2,1,0.982,0,7.86,3857291,WC 2022
112.3,39.3,7.732,0.9529,0,0,1,0,0,0,1,0.982,1,7.368,3857291,WC 2022
105.8,33.4,15.659,0.4602,0,1,0,0,0,1,1,0.835,1,7.205,3857291,WC 2022
108.1,40.1,11.9,0.6485,0,0,0,1,0,0,0,0.997,1,7.717,3857291,WC 2022
91.7,29.8,30.082,0.2494,0,0,0,0,0,1,1,0.745,0,7.502,3857291,WC 2022
110.5,30.5,13.435,0.4328,0,0,0,0,0,0,1,0.762,0,5.815,3857291,WC 2022
100.5,45.7,20.316,0.3746,0,0,0,0,0,1,1,0.857,0,7.611,3857291,WC 2022
114.7,49.4,10.791,0.3994,0,0,0,0,0,0,1,0.765,1,4.31,3857291,WC 2022
92.0,25.7,31.44,0.2264,0,0,0,0,0,1,1,0.642,0,7.118,3857291,WC 2022
112.0,54.0,16.125,0.2565,0,0,0,0,0,0,1,0.65,0,4.136,3857291,WC 2022
110.3,29.3,14.442,0.383,1,0,0,0,0,1,1,0.733,0,5.532,3857291,WC 2022
103.0,45.8,17.962,0.4174,0,1,0,0,0,3,1,0.855,1,7.498,3857291,WC 2022
109.7,40.1,10.3,0.7408,0,0,1,0,0,1,1,0.997,1,7.63,3857291,WC 2022
104.0,36.4,16.4,0.4684,0,0,0,0,0,1,1,0.91,1,7.682,3857291,WC 2022
102.5,42.5,17.678,0.4411,0,0,0,0,0,3,1,0.938,0,7.798,3857291,WC 2022
103.5,16.7,28.551,0.1637,0,0,0,0,1,5,1,0.417,0,4.674,3857291,WC 2022
109.6,36.4,11.005,0.6695,1,0,1,0,0,0,1,0.91,1,7.368,3857281,WC 2022
109.5,36.8,10.977,0.6771,0,0,1,0,0,0,1,0.92,0,7.433,3857281,WC 2022
109.9,50.0,14.213,0.4098,0,0,0,0,0,0,1,0.75,0,5.824,3857281,WC 2022
114.1,29.4,12.131,0.3454,0,0,0,0,0,0,1,0.735,1,4.19,3857281,WC 2022
101.0,39.1,19.021,0.4141,0,0,0,0,0,2,1,0.978,1,7.877,3857281,WC 2022
98.7,33.1,22.39,0.3377,0,0,0,0,0,3,1,0.828,0,7.56,3857281,WC 2022
98.3,50.1,23.935,0.3022,0,0,0,0,0,3,1,0.747,0,7.233,3857281,WC 2022
108.2,42.1,11.985,0.6368,0,0,1,0,0,3,1,0.948,0,7.632,3857281,WC 2022
96.4,39.9,23.6,0.3358,0,0,0,0,0,2,1,0.997,0,7.925,3857281,WC 2022
99.8,52.9,23.968,0.2817,0,0,0,0,0,2,1,0.677,0,6.751,3857281,WC 2022
101.1,59.8,27.372,0.2034,0,0,0,0,1,5,1,0.505,0,5.566,3857281,WC 2022
106.8,47.1,14.988,0.4685,0,0,0,0,0,3,1,0.823,1,7.022,3857281,WC 2022
115.1,46.8,8.382,0.6257,0,1,1,0,0,1,1,0.83,0,5.244,3857281,WC 2022
92.2,33.0,28.668,0.2693,0,0,0,0,0,3,1,0.825,0,7.72,3857281,WC 2022
115.3,26.9,13.918,0.2085,0,0,0,0,0,0,1,0.672,0,2.902,3857281,WC 2022
110.3,42.6,10.042,0.7408,0,0,1,0,0,3,1,0.935,0,7.439,3857281,WC 2022
96.0,26.3,27.635,0.2514,0,0,0,0,0,3,1,0.657,0,6.946,3857281,WC 2022
98.2,35.1,22.344,0.3463,0,0,0,0,0,3,1,0.878,0,7.739,3857281,WC 2022
98.1,33.5,22.844,0.3334,0,1,0,0,0,5,1,0.838,0,7.617,3857281,WC 2022
99.5,26.7,24.436,0.2751,0,1,0,0,0,3,1,0.667,0,6.721,3857281,WC 2022
109.2,45.4,12.075,0.5873,0,0,0,0,0,0,1,0.865,1,7.091,3857281,WC 2022
108.7,38.6,11.386,0.6719,0,0,1,0,0,2,1,0.965,0,7.651,3857280,WC 2022
103.3,25.5,22.117,0.2752,0,0,0,0,0,3,1,0.637,0,6.087,3857280,WC 2022
111.8,34.5,9.874,0.6778,1,0,1,0,0,0,1,0.863,0,6.692,3857280,WC 2022
113.4,48.9,11.08,0.4593,1,0,1,0,0,4,1,0.778,0,5.089,3857280,WC 2022
107.6,39.2,12.426,0.6219,0,1,0,0,0,3,1,0.98,0,7.727,3857280,WC 2022
94.0,42.7,26.14,0.3022,0,0,0,0,1,8,1,0.932,0,7.899,3857280,WC 2022
96.7,29.3,25.639,0.2828,0,0,0,0,1,5,1,0.733,0,7.252,3857280,WC 2022
105.6,52.3,18.938,0.3243,0,0,0,0,0,2,1,0.693,0,6.142,3857280,WC 2022
101.3,45.2,19.41,0.3931,0,0,0,0,0,4,1,0.87,0,7.63,3857280,WC 2022
107.8,50.0,15.775,0.3969,0,0,0,0,0,5,1,0.75,0,6.261,3857280,WC 2022
113.5,47.4,9.849,0.5707,1,0,1,0,0,1,1,0.815,0,5.621,3857280,WC 2022
109.5,54.0,17.5,0.2817,0,0,0,0,0,1,1,0.65,0,4.93,3857280,WC 2022
111.9,36.3,8.905,0.7971,0,0,1,0,0,1,1,0.907,0,7.098,3857280,WC 2022
91.8,17.8,35.89,0.1755,0,0,0,0,0,4,1,0.445,0,6.299,3857280,WC 2022
108.9,25.7,18.102,0.2775,0,0,0,0,0,2,1,0.642,0,5.024,3857280,WC 2022
105.3,39.2,14.722,0.53,0,1,0,0,0,4,1,0.98,0,7.802,3857280,WC 2022
101.0,51.2,22.055,0.3125,0,0,0,0,0,2,1,0.72,0,6.893,3857280,WC 2022
99.9,37.6,20.243,0.3877,0,0,0,0,0,4,1,0.94,0,7.848,3857280,WC 2022
92.8,35.5,27.57,0.2845,0,0,0,0,0,3,1,0.887,0,7.844,3857280,WC 2022
104.1,25.5,21.519,0.2772,0,0,0,0,0,3,1,0.637,0,5.965,3857280,WC 2022
106.3,39.9,13.7,0.5681,0,1,0,0,0,6,1,0.997,0,7.783,3857280,WC 2022
114.9,44.0,6.482,1.0033,0,0,1,0,0,1,1,0.9,0,6.503,3857280,WC 2022
104.2,47.1,17.322,0.4187,0,0,0,0,0,1,1,0.823,0,7.252,3857280,WC 2022
106.7,40.7,13.318,0.5829,1,0,0,0,0,1,1,0.982,1,7.763,3857280,WC 2022
108.8,37.5,11.476,0.659,1,0,1,0,0,3,1,0.938,0,7.562,3857280,WC 2022
112.9,39.8,7.103,1.0256,1,0,1,0,0,2,1,0.995,0,7.285,3857280,WC 2022
115.1,36.0,6.325,1.0212,1,0,1,0,0,1,1,0.9,0,6.46,3857280,WC 2022
114.1,35.3,7.543,0.8568,0,1,1,0,0,2,1,0.882,0,6.463,3857280,WC 2022
95.0,47.8,26.189,0.2902,0,1,0,0,0,6,1,0.805,0,7.599,3857279,WC 2022
89.5,39.1,30.513,0.2606,0,0,0,0,0,1,1,0.978,0,7.951,3857279,WC 2022
114.2,31.3,10.456,0.4614,0,1,1,0,0,1,1,0.782,1,4.824,3857279,WC 2022
92.7,34.0,27.952,0.278,0,1,0,0,0,6,1,0.85,0,7.77,3857279,WC 2022
91.1,46.9,29.712,0.2607,0,0,0,0,0,1,1,0.828,0,7.745,3857279,WC 2022
112.1,52.7,14.957,0.2954,0,1,0,0,0,0,1,0.682,0,4.418,3857279,WC 2022
111.6,42.0,8.635,0.854,1,0,1,0,0,0,1,0.95,1,7.374,3857279,WC 2022
112.3,39.8,7.703,0.9578,1,0,1,0,0,0,1,0.995,0,7.377,3857279,WC 2022
110.5,39.2,9.534,0.7928,0,0,1,0,0,0,1,0.98,1,7.558,3857279,WC 2022
105.0,47.2,16.639,0.4312,0,1,0,0,0,2,1,0.82,0,7.174,3857279,WC 2022
104.5,38.9,15.539,0.5028,0,1,0,0,0,2,1,0.972,0,7.814,3857279,WC 2022
106.5,38.2,13.619,0.5673,0,1,0,0,0,2,1,0.955,0,7.727,3857279,WC 2022
99.5,47.5,21.829,0.3421,0,0,0,0,0,4,1,0.812,0,7.468,3857279,WC 2022
112.9,40.2,7.103,1.0256,0,1,1,0,0,0,1,0.995,0,7.285,3857279,WC 2022
110.1,43.4,10.468,0.7024,1,0,1,0,0,4,1,0.915,0,7.353,3857279,WC 2022
96.3,40.8,23.713,0.334,0,0,0,0,0,6,1,0.98,0,7.921,3857279,WC 2022
111.6,44.2,9.391,0.7495,0,0,1,0,0,3,1,0.895,0,7.039,3857279,WC 2022
107.5,31.1,15.345,0.4276,0,0,0,0,0,1,1,0.778,0,6.561,3857279,WC 2022
109.2,30.1,14.651,0.4103,0,0,0,0,0,2,1,0.753,0,6.011,3857279,WC 2022
113.0,40.0,7.0,1.0383,1,0,1,0,0,4,1,1.0,0,7.268,3857279,WC 2022
108.0,25.2,19.054,0.2699,0,0,0,0,0,0,1,0.63,0,5.142,3857279,WC 2022
105.3,36.2,15.183,0.5014,0,0,0,0,0,5,1,0.905,0,7.613,3857279,WC 2022
115.7,24.7,15.893,0.1444,0,0,0,0,0,0,1,0.617,0,2.295,3857279,WC 2022
113.5,42.2,6.862,1.0319,1,0,1,0,0,2,1,0.945,1,7.081,3857279,WC 2022
113.5,42.6,7.001,1.0052,1,0,1,0,0,2,1,0.935,1,7.037,3857279,WC 2022
112.1,41.4,8.023,0.9175,1,0,1,0,0,6,1,0.965,0,7.362,3857279,WC 2022
112.8,32.1,10.689,0.5303,1,0,1,0,0,1,1,0.802,0,5.668,3857279,WC 2022
113.6,47.0,9.485,0.6055,0,0,1,0,0,0,1,0.825,1,5.743,3857262,WC 2022
117.5,20.6,19.56,0.0545,0,0,0,0,0,0,1,0.515,0,1.066,3857262,WC 2022
108.5,21.6,21.698,0.1996,0,0,0,0,0,3,1,0.54,0,4.331,3857262,WC 2022
111.1,32.0,11.967,0.5103,1,0,1,0,0,3,1,0.8,0,6.106,3857262,WC 2022
116.7,38.0,3.859,1.6128,0,1,1,0,0,0,1,0.95,1,6.223,3857262,WC 2022
98.2,31.4,23.435,0.3161,0,0,0,0,0,2,1,0.785,0,7.408,3857262,WC 2022
92.8,40.0,27.2,0.292,0,0,0,0,0,2,1,1.0,0,7.943,3857262,WC 2022
91.6,45.7,28.966,0.2693,0,1,0,0,0,6,1,0.857,0,7.802,3857262,WC 2022
110.6,56.3,18.816,0.2189,0,0,0,0,0,0,1,0.593,0,4.119,3857262,WC 2022
94.6,44.2,25.745,0.3044,0,1,0,0,0,3,1,0.895,0,7.837,3857262,WC 2022
92.6,58.9,33.286,0.1981,0,0,0,0,0,2,1,0.528,0,6.594,3857262,WC 2022
97.8,46.9,23.248,0.3265,0,0,0,0,0,4,1,0.828,0,7.591,3857262,WC 2022
112.7,35.0,8.848,0.7532,1,0,1,0,0,0,1,0.875,0,6.664,3857262,WC 2022
104.3,43.4,16.064,0.4787,0,0,0,0,0,3,1,0.915,0,7.689,3857262,WC 2022
101.8,45.2,18.928,0.4022,0,0,0,0,0,5,1,0.87,0,7.613,3857262,WC 2022
104.5,54.7,21.362,0.2745,0,0,0,0,0,0,1,0.632,0,5.864,3857262,WC 2022
97.9,50.9,24.642,0.2906,0,1,0,0,0,6,1,0.728,0,7.16,3857262,WC 2022
98.1,47.1,23.022,0.3285,0,0,0,0,0,3,1,0.823,0,7.563,3857262,WC 2022
98.4,35.1,22.149,0.3492,0,0,0,0,0,1,1,0.878,0,7.734,3857262,WC 2022
111.1,52.8,15.59,0.3039,0,1,0,0,0,2,1,0.68,0,4.737,3857262,WC 2022
94.1,55.0,29.93,0.2313,0,0,0,0,0,1,1,0.625,0,6.923,3857262,WC 2022
88.0,49.4,33.352,0.2294,0,0,0,0,1,4,1,0.765,0,7.651,3857262,WC 2022
88.8,40.2,31.201,0.255,0,0,0,0,0,3,1,0.995,0,7.956,3857262,WC 2022
112.1,25.0,16.953,0.2288,0,0,0,0,0,2,1,0.625,0,3.879,3857262,WC 2022
108.3,44.6,12.572,0.5826,0,0,0,0,0,0,1,0.885,1,7.325,3857262,WC 2022
91.0,51.0,31.016,0.2405,0,0,0,0,0,1,1,0.725,0,7.459,8650,WC 2018
115.0,39.0,5.099,1.3258,0,0,1,0,0,2,1,0.975,0,6.76,8650,WC 2018
106.0,31.0,16.643,0.4054,0,0,0,0,0,2,1,0.775,0,6.746,8650,WC 2018
92.0,29.0,30.083,0.2468,0,0,0,0,0,4,1,0.725,0,7.425,8650,WC 2018
109.0,46.0,12.53,0.558,0,0,0,0,0,1,1,0.85,0,6.991,8650,WC 2018
111.0,37.0,9.487,0.7717,0,0,1,0,0,2,1,0.925,0,7.321,8650,WC 2018
98.0,38.0,22.091,0.3569,0,0,0,0,0,2,1,0.95,0,7.884,8650,WC 2018
115.0,37.0,5.831,1.1479,0,0,1,0,0,1,1,0.925,0,6.694,8650,WC 2018
96.0,33.0,25.0,0.3054,0,0,0,0,0,2,1,0.825,0,7.635,8650,WC 2018
99.0,18.0,30.414,0.1828,0,0,0,0,0,1,1,0.45,0,5.558,8650,WC 2018
103.0,42.0,17.117,0.4564,0,0,0,0,0,6,1,0.95,0,7.812,8650,WC 2018
96.0,20.0,31.241,0.1974,0,0,0,0,0,4,1,0.5,0,6.167,8650,WC 2018
102.0,54.0,22.804,0.2783,0,0,0,0,0,0,1,0.65,1,6.346,8650,WC 2018
110.0,45.0,11.18,0.6331,1,0,1,0,0,1,1,0.875,0,7.079,8650,WC 2018
98.0,21.0,29.069,0.2092,0,0,0,0,0,3,1,0.525,0,6.081,8650,WC 2018
99.0,20.0,29.0,0.2009,0,0,0,0,1,4,1,0.5,0,5.826,8650,WC 2018
115.0,32.0,9.434,0.5013,0,0,1,0,0,4,1,0.8,0,4.729,8650,WC 2018
97.0,27.0,26.42,0.2635,0,0,0,0,0,2,1,0.675,0,6.962,8650,WC 2018
117.0,51.0,11.402,0.2075,0,0,0,0,0,0,1,0.725,0,2.366,8650,WC 2018
108.0,27.0,17.692,0.3126,0,0,0,0,0,0,1,0.675,0,5.531,8650,WC 2018
112.0,58.0,19.698,0.1704,0,0,0,0,0,1,1,0.55,0,3.356,8650,WC 2018
98.0,36.0,22.361,0.3488,0,0,0,0,0,2,1,0.9,0,7.799,8650,WC 2018
91.0,58.0,34.132,0.1992,0,0,0,0,0,2,1,0.55,0,6.8,8650,WC 2018
96.0,56.0,28.844,0.2311,0,0,0,0,0,2,1,0.6,0,6.666,8650,WC 2018
110.0,58.0,20.591,0.1936,0,0,0,0,0,0,1,0.55,0,3.987,8650,WC 2018
109.0,45.0,12.083,0.5951,0,0,0,0,0,2,1,0.875,0,7.19,8650,WC 2018
111.0,42.0,9.22,0.8067,1,0,1,0,0,0,1,0.95,1,7.437,8650,WC 2018
111.0,30.0,13.454,0.4115,0,0,0,0,0,1,1,0.75,0,5.536,8650,WC 2018
102.0,42.0,18.111,0.4324,0,0,0,0,0,1,1,0.95,0,7.831,8650,WC 2018
107.0,33.0,14.765,0.4755,0,0,0,0,0,3,1,0.825,0,7.02,8650,WC 2018
96.0,37.0,24.187,0.3254,0,0,0,0,0,5,1,0.925,0,7.871,8650,WC 2018
98.0,39.0,22.023,0.359,0,0,0,0,0,4,1,0.975,0,7.906,8650,WC 2018
115.0,42.0,5.385,1.2566,1,0,1,0,0,0,1,0.95,0,6.767,8650,WC 2018
98.0,47.0,23.087,0.3281,0,0,0,0,0,2,1,0.825,0,7.575,7584,WC 2018
74.0,41.0,46.011,0.1734,0,0,0,0,0,4,1,0.975,0,7.978,7584,WC 2018
95.0,33.0,25.962,0.2951,0,0,0,0,0,2,1,0.825,0,7.661,7584,WC 2018
111.0,51.0,14.213,0.3693,1,0,0,0,0,4,1,0.725,0,5.249,7584,WC 2018
105.0,40.0,15.0,0.5212,0,0,0,0,0,4,1,1.0,0,7.818,7584,WC 2018
111.0,48.0,12.042,0.5091,0,0,0,0,0,5,1,0.8,0,6.13,7584,WC 2018
112.0,50.0,12.806,0.4081,0,1,0,0,0,4,1,0.75,0,5.227,7584,WC 2018
101.0,50.0,21.471,0.3291,0,0,0,0,0,0,1,0.75,0,7.067,7584,WC 2018
114.0,41.0,6.083,1.1584,0,0,1,0,0,0,1,0.975,0,7.046,7584,WC 2018
102.0,46.0,18.974,0.3964,0,0,0,0,0,3,1,0.85,0,7.522,7584,WC 2018
102.0,26.0,22.804,0.2783,0,0,0,0,0,1,1,0.65,0,6.346,7584,WC 2018
118.0,45.0,5.385,0.8885,0,1,1,0,0,0,1,0.875,0,4.785,7584,WC 2018
110.0,45.0,11.18,0.6331,1,0,1,0,0,3,1,0.875,0,7.079,7584,WC 2018
103.0,33.0,18.385,0.3996,0,0,0,0,0,2,1,0.825,0,7.347,7584,WC 2018
93.0,49.0,28.46,0.2656,0,0,0,0,0,2,1,0.775,0,7.559,7584,WC 2018
109.0,24.0,19.416,0.2391,0,0,0,0,0,3,1,0.6,0,4.643,7584,WC 2018
109.0,54.0,17.804,0.2844,0,0,0,0,0,0,1,0.65,1,5.064,7584,WC 2018
105.0,47.0,16.553,0.4354,0,0,0,0,0,2,1,0.825,0,7.206,7584,WC 2018
110.0,41.0,10.05,0.7551,0,0,1,0,0,3,1,0.975,0,7.589,7584,WC 2018
